order_id,user_id,driver_id,vendor_id,device_id,market,vertical,amount,is_refund,event_ts,status,claim_reason
H-FRAUD-10-1,UF10,DF0,VF0,DEVF0,SG,food,80,1,2026-07-07T10:00:00+00:00,delivered,wrong_order
H-FRAUD-10-2,UF10,DF0,VF0,DEVF0,SG,food,80,1,2026-07-08T10:00:00+00:00,delivered,wrong_order
H-FRAUD-10-3,UF10,DF0,VF0,DEVF0,SG,food,80,1,2026-07-09T10:00:00+00:00,delivered,wrong_order
H-FRAUD-10-4,UF10,DF0,VF0,DEVF0,SG,food,80,1,2026-07-10T10:00:00+00:00,delivered,wrong_order
H-FRAUD-10-5,UF10,DF0,VF0,DEVF0,SG,food,80,1,2026-07-11T10:00:00+00:00,delivered,wrong_order
H-FRAUD-11-0,UF11,DF0,VF0,DEVF1,SG,food,80,1,2026-07-06T11:00:00+00:00,delivered,wrong_order
H-FRAUD-11-1,UF11,DF0,VF0,DEVF1,SG,food,80,1,2026-07-07T11:00:00+00:00,delivered,wrong_order
H-FRAUD-11-2,UF11,DF0,VF0,DEVF1,SG,food,80,1,2026-07-08T11:00:00+00:00,delivered,wrong_order
H-FRAUD-11-3,UF11,DF0,VF0,DEVF1,SG,food,80,1,2026-07-09T11:00:00+00:00,delivered,wrong_order
H-FRAUD-11-4,UF11,DF0,VF0,DEVF1,SG,food,80,1,2026-07-10T11:00:00+00:00,delivered,wrong_order
H-FRAUD-11-5,UF11,DF0,VF0,DEVF1,SG,food,80,1,2026-07-11T11:00:00+00:00,delivered,wrong_order
H-PROXY-0-0,UP0,DP0,VP0,DEVP0,ID,qcommerce,30,0,2026-07-09T00:00:00+00:00,delivered,missing_item
H-PROXY-0-1,UP0,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-10T00:00:00+00:00,delivered,missing_item
H-PROXY-0-2,UP0,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-11T00:00:00+00:00,delivered,missing_item
H-PROXY-0-3,UP0,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-12T00:00:00+00:00,delivered,missing_item
H-PROXY-0-4,UP0,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-13T00:00:00+00:00,delivered,missing_item
H-PROXY-1-0,UP1,DP0,VP0,DEVP1,ID,qcommerce,30,0,2026-07-09T01:00:00+00:00,delivered,missing_item
H-PROXY-1-1,UP1,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-10T01:00:00+00:00,delivered,missing_item
H-PROXY-1-2,UP1,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-11T01:00:00+00:00,delivered,missing_item
H-PROXY-1-3,UP1,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-12T01:00:00+00:00,delivered,missing_item
H-PROXY-1-4,UP1,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-13T01:00:00+00:00,delivered,missing_item
H-PROXY-2-0,UP2,DP0,VP0,DEVP2,ID,qcommerce,30,0,2026-07-09T02:00:00+00:00,delivered,missing_item
H-PROXY-2-1,UP2,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-10T02:00:00+00:00,delivered,missing_item
H-PROXY-2-2,UP2,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-11T02:00:00+00:00,delivered,missing_item
H-PROXY-2-3,UP2,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-12T02:00:00+00:00,delivered,missing_item
H-PROXY-2-4,UP2,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-13T02:00:00+00:00,delivered,missing_item
H-PROXY-3-0,UP3,DP0,VP0,DEVP0,ID,qcommerce,30,0,2026-07-09T03:00:00+00:00,delivered,missing_item
H-PROXY-3-1,UP3,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-10T03:00:00+00:00,delivered,missing_item
H-PROXY-3-2,UP3,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-11T03:00:00+00:00,delivered,missing_item
H-PROXY-3-3,UP3,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-12T03:00:00+00:00,delivered,missing_item
H-PROXY-3-4,UP3,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-13T03:00:00+00:00,delivered,missing_item
H-PROXY-4-0,UP4,DP0,VP0,DEVP1,ID,qcommerce,30,0,2026-07-09T04:00:00+00:00,delivered,missing_item
H-PROXY-4-1,UP4,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-10T04:00:00+00:00,delivered,missing_item
H-PROXY-4-2,UP4,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-11T04:00:00+00:00,delivered,missing_item
H-PROXY-4-3,UP4,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-12T04:00:00+00:00,delivered,missing_item
H-PROXY-4-4,UP4,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-13T04:00:00+00:00,delivered,missing_item
H-PROXY-5-0,UP5,DP0,VP0,DEVP2,ID,qcommerce,30,0,2026-07-09T05:00:00+00:00,delivered,missing_item
H-PROXY-5-1,UP5,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-10T05:00:00+00:00,delivered,missing_item
H-PROXY-5-2,UP5,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-11T05:00:00+00:00,delivered,missing_item
H-PROXY-5-3,UP5,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-12T05:00:00+00:00,delivered,missing_item
H-PROXY-5-4,UP5,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-13T05:00:00+00:00,delivered,missing_item
H-PROXY-6-0,UP6,DP0,VP0,DEVP0,ID,qcommerce,30,0,2026-07-09T06:00:00+00:00,delivered,missing_item
H-PROXY-6-1,UP6,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-10T06:00:00+00:00,delivered,missing_item
H-PROXY-6-2,UP6,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-11T06:00:00+00:00,delivered,missing_item
H-PROXY-6-3,UP6,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-12T06:00:00+00:00,delivered,missing_item
H-PROXY-6-4,UP6,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-13T06:00:00+00:00,delivered,missing_item
H-PROXY-7-0,UP7,DP0,VP0,DEVP1,ID,qcommerce,30,0,2026-07-09T07:00:00+00:00,delivered,missing_item
H-PROXY-7-1,UP7,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-10T07:00:00+00:00,delivered,missing_item
H-PROXY-7-2,UP7,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-11T07:00:00+00:00,delivered,missing_item
H-PROXY-7-3,UP7,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-12T07:00:00+00:00,delivered,missing_item
H-PROXY-7-4,UP7,DP0,VP0,DEVP1,ID,qcommerce,30,1,2026-07-13T07:00:00+00:00,delivered,missing_item
H-PROXY-8-0,UP8,DP0,VP0,DEVP2,ID,qcommerce,30,0,2026-07-09T08:00:00+00:00,delivered,missing_item
H-PROXY-8-1,UP8,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-10T08:00:00+00:00,delivered,missing_item
H-PROXY-8-2,UP8,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-11T08:00:00+00:00,delivered,missing_item
H-PROXY-8-3,UP8,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-12T08:00:00+00:00,delivered,missing_item
H-PROXY-8-4,UP8,DP0,VP0,DEVP2,ID,qcommerce,30,1,2026-07-13T08:00:00+00:00,delivered,missing_item
H-PROXY-9-0,UP9,DP0,VP0,DEVP0,ID,qcommerce,30,0,2026-07-09T09:00:00+00:00,delivered,missing_item
H-PROXY-9-1,UP9,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-10T09:00:00+00:00,delivered,missing_item
H-PROXY-9-2,UP9,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-11T09:00:00+00:00,delivered,missing_item
H-PROXY-9-3,UP9,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-12T09:00:00+00:00,delivered,missing_item
H-PROXY-9-4,UP9,DP0,VP0,DEVP0,ID,qcommerce,30,1,2026-07-13T09:00:00+00:00,delivered,missing_item
H-WEAK-0-0,UW0,DW0,VW0,DEVW0,SG,food,22,0,2026-07-03T00:00:00+00:00,delivered,
H-WEAK-0-1,UW0,DW0,VW0,DEVW0,SG,food,22,0,2026-07-04T00:00:00+00:00,delivered,
H-WEAK-0-2,UW0,DW0,VW0,DEVW0,SG,food,22,0,2026-07-05T00:00:00+00:00,delivered,
H-WEAK-0-3,UW0,DW0,VW0,DEVW0,SG,food,22,1,2026-07-06T00:00:00+00:00,delivered,quality
H-WEAK-1-0,UW1,DW1,VW1,DEVW1,SG,food,22,0,2026-07-03T01:00:00+00:00,delivered,
H-WEAK-1-1,UW1,DW1,VW1,DEVW1,SG,food,22,0,2026-07-04T01:00:00+00:00,delivered,
H-WEAK-1-2,UW1,DW1,VW1,DEVW1,SG,food,22,0,2026-07-05T01:00:00+00:00,delivered,
H-WEAK-1-3,UW1,DW1,VW1,DEVW1,SG,food,22,1,2026-07-06T01:00:00+00:00,delivered,quality
H-WEAK-2-0,UW2,DW0,VW0,DEVW2,SG,food,22,0,2026-07-03T02:00:00+00:00,delivered,
H-WEAK-2-1,UW2,DW0,VW0,DEVW2,SG,food,22,0,2026-07-04T02:00:00+00:00,delivered,
H-WEAK-2-2,UW2,DW0,VW0,DEVW2,SG,food,22,0,2026-07-05T02:00:00+00:00,delivered,
H-WEAK-2-3,UW2,DW0,VW0,DEVW2,SG,food,22,1,2026-07-06T02:00:00+00:00,delivered,quality
H-WEAK-3-0,UW3,DW1,VW1,DEVW3,SG,food,22,0,2026-07-03T03:00:00+00:00,delivered,
H-WEAK-3-1,UW3,DW1,VW1,DEVW3,SG,food,22,0,2026-07-04T03:00:00+00:00,delivered,
H-WEAK-3-2,UW3,DW1,VW1,DEVW3,SG,food,22,0,2026-07-05T03:00:00+00:00,delivered,
H-WEAK-3-3,UW3,DW1,VW1,DEVW3,SG,food,22,1,2026-07-06T03:00:00+00:00,delivered,quality
H-WEAK-4-0,UW4,DW0,VW0,DEVW4,SG,food,22,0,2026-07-03T04:00:00+00:00,delivered,
H-WEAK-4-1,UW4,DW0,VW0,DEVW4,SG,food,22,0,2026-07-04T04:00:00+00:00,delivered,
H-WEAK-4-2,UW4,DW0,VW0,DEVW4,SG,food,22,0,2026-07-05T04:00:00+00:00,delivered,
H-WEAK-4-3,UW4,DW0,VW0,DEVW4,SG,food,22,1,2026-07-06T04:00:00+00:00,delivered,quality
H-WEAK-5-0,UW5,DW1,VW1,DEVW5,SG,food,22,0,2026-07-03T05:00:00+00:00,delivered,
H-WEAK-5-1,UW5,DW1,VW1,DEVW5,SG,food,22,0,2026-07-04T05:00:00+00:00,delivered,
H-WEAK-5-2,UW5,DW1,VW1,DEVW5,SG,food,22,0,2026-07-05T05:00:00+00:00,delivered,
H-WEAK-5-3,UW5,DW1,VW1,DEVW5,SG,food,22,1,2026-07-06T05:00:00+00:00,delivered,quality
H-WEAK-6-0,UW6,DW0,VW0,DEVW6,SG,food,22,0,2026-07-03T06:00:00+00:00,delivered,
H-WEAK-6-1,UW6,DW0,VW0,DEVW6,SG,food,22,0,2026-07-04T06:00:00+00:00,delivered,
H-WEAK-6-2,UW6,DW0,VW0,DEVW6,SG,food,22,0,2026-07-05T06:00:00+00:00,delivered,
H-WEAK-6-3,UW6,DW0,VW0,DEVW6,SG,food,22,1,2026-07-06T06:00:00+00:00,delivered,quality
H-WEAK-7-0,UW7,DW1,VW1,DEVW7,SG,food,22,0,2026-07-03T07:00:00+00:00,delivered,
H-WEAK-7-1,UW7,DW1,VW1,DEVW7,SG,food,22,0,2026-07-04T07:00:00+00:00,delivered,
H-WEAK-7-2,UW7,DW1,VW1,DEVW7,SG,food,22,0,2026-07-05T07:00:00+00:00,delivered,
H-WEAK-7-3,UW7,DW1,VW1,DEVW7,SG,food,22,1,2026-07-06T07:00:00+00:00,delivered,quality
